№ TT,НЕДЕЛЯ,КОЛ-ВО
129,2019-07-29 00:00:00,122598.466047437
129,2019-08-05 00:00:00,129889.459407476
129,2019-08-12 00:00:00,105663.423902698
129,2019-08-19 00:00:00,88880.0545182163
129,2019-08-26 00:00:00,89268.0377109138
129,2019-09-02 00:00:00,105630.965717647
129,2019-09-09 00:00:00,113809.72680264
129,2019-09-16 00:00:00,113258.11943913
129,2019-09-23 00:00:00,96675.5815785403
129,2019-09-30 00:00:00,95333.8114227391
129,2019-10-07 00:00:00,88243.4888021378
129,2019-10-14 00:00:00,111343.159306853
129,2019-10-21 00:00:00,125379.762856176
129,2019-10-28 00:00:00,138406.071806669
129,2019-11-04 00:00:00,90694.6873291337
129,2019-11-11 00:00:00,139269.022459121
129,2019-11-18 00:00:00,109153.840772059
129,2019-11-25 00:00:00,114232.898424835
129,2019-12-02 00:00:00,81562.4438293654
129,2019-12-09 00:00:00,82204.3981109485
129,2019-12-16 00:00:00,104434.830947504
129,2019-12-23 00:00:00,81731.5081436693
129,2019-12-30 00:00:00,67428.2874687349
129,2020-01-06 00:00:00,122603.916272068
14,2018-01-01 00:00:00,62021.5120649061
14,2018-01-08 00:00:00,89714.4360473003
14,2018-01-15 00:00:00,92742.440125927
14,2018-01-22 00:00:00,123967.225087224
14,2018-01-29 00:00:00,76579.0866212091
14,2018-02-05 00:00:00,105408.182967888
14,2018-02-12 00:00:00,101816.331910798
14,2018-02-19 00:00:00,88817.9446518381
14,2018-02-26 00:00:00,80287.630255386
14,2018-03-05 00:00:00,102798.163041876
14,2018-03-12 00:00:00,72976.6736080024
14,2018-03-19 00:00:00,116802.491698082
14,2018-03-26 00:00:00,114522.890124917
14,2018-04-02 00:00:00,121764.750026945
14,2018-04-09 00:00:00,94285.1298475725
14,2018-04-16 00:00:00,92548.1100565894
14,2018-04-23 00:00:00,98694.8223387086
14,2018-04-30 00:00:00,94331.1704188563
14,2018-05-07 00:00:00,108332.340961484
14,2018-05-14 00:00:00,71807.4983749958
14,2018-05-21 00:00:00,71678.1650047616
14,2018-05-28 00:00:00,68587.1603378957
14,2018-06-04 00:00:00,118526.953758243
14,2018-06-11 00:00:00,59930.9669164522
14,2018-06-18 00:00:00,148158.964828754
14,2018-06-25 00:00:00,84737.8685012341
14,2018-07-02 00:00:00,122835.075329868
14,2018-07-09 00:00:00,73112.6844491351
14,2018-07-16 00:00:00,87222.7276460789
14,2018-07-23 00:00:00,129551.5488615
14,2018-07-30 00:00:00,117024.972236861
14,2018-08-06 00:00:00,68758.1182040076
14,2018-08-13 00:00:00,119051.43046175
14,2018-08-20 00:00:00,101848.888618347
14,2018-08-27 00:00:00,89793.0619835712
14,2018-09-03 00:00:00,98351.909876321
14,2018-09-10 00:00:00,80053.501643391
14,2018-09-17 00:00:00,80790.7077166918
14,2018-09-24 00:00:00,80796.7220779443
14,2018-10-01 00:00:00,108372.6696449
14,2018-10-08 00:00:00,97536.4637643884
14,2018-10-15 00:00:00,96606.8263956136
14,2018-10-22 00:00:00,99466.9336095309
14,2018-10-29 00:00:00,114716.511887249
14,2018-11-05 00:00:00,70796.9699644739
14,2018-11-12 00:00:00,134009.988760557
14,2018-11-19 00:00:00,82086.1965043609
14,2018-11-26 00:00:00,64118.3645607944
14,2018-12-03 00:00:00,83960.9841136361
14,2018-12-10 00:00:00,107338.026937113
14,2018-12-17 00:00:00,84412.651035169
14,2018-12-24 00:00:00,102110.642353623
14,2018-12-31 00:00:00,130100.960612337
14,2019-01-07 00:00:00,112906.79342026
14,2019-01-14 00:00:00,111253.697964482
14,2019-01-21 00:00:00,123513.080157237
14,2019-01-28 00:00:00,108376.433848856
14,2019-02-04 00:00:00,121196.975209453
14,2019-02-11 00:00:00,71650.7712595753
14,2019-02-18 00:00:00,70335.9272098756
14,2019-02-25 00:00:00,82719.5071225285
14,2019-03-04 00:00:00,110392.975531472
14,2019-03-11 00:00:00,90791.3210968835
14,2019-03-18 00:00:00,72928.3951208644
14,2019-03-25 00:00:00,108046.076570822
14,2019-04-01 00:00:00,127647.032179655
14,2019-04-08 00:00:00,124154.824798445
14,2019-04-15 00:00:00,68153.2772879729
14,2019-04-22 00:00:00,113455.522696361
14,2019-04-29 00:00:00,90219.2390356279
14,2019-05-06 00:00:00,79360.224726701
14,2019-05-13 00:00:00,108914.249321867
14,2019-05-20 00:00:00,85168.6970112536
14,2019-05-27 00:00:00,109408.958385022
14,2019-06-03 00:00:00,97305.8638053189
14,2019-06-10 00:00:00,86875.5235872996
14,2019-06-17 00:00:00,57266.7614712548
14,2019-06-24 00:00:00,110965.079032923
14,2019-07-01 00:00:00,103413.084356584
14,2019-07-08 00:00:00,129128.202928532
14,2019-07-15 00:00:00,109856.621777565
14,2019-07-22 00:00:00,99813.6205563663
14,2019-07-29 00:00:00,93779.6146871766
14,2019-08-05 00:00:00,95083.1665918845
14,2019-08-12 00:00:00,98711.4301936007
14,2019-08-19 00:00:00,92735.3383813607
14,2019-08-26 00:00:00,119314.75822305
14,2019-09-02 00:00:00,97688.2581693537
14,2019-09-09 00:00:00,76925.1499272646
14,2019-09-16 00:00:00,147120.442533584
14,2019-09-23 00:00:00,130437.963149114
14,2019-09-30 00:00:00,67455.3704906906
14,2019-10-07 00:00:00,97137.5814074926
14,2019-10-14 00:00:00,154150.885241085
14,2019-10-21 00:00:00,80403.2379150138
14,2019-10-28 00:00:00,56173.76088685
14,2019-11-04 00:00:00,115551.092687026
14,2019-11-11 00:00:00,132556.52833305
14,2019-11-18 00:00:00,90198.9965562269
14,2019-11-25 00:00:00,106447.077456798
14,2019-12-02 00:00:00,107553.224672268
14,2019-12-09 00:00:00,77546.9014459806
14,2019-12-16 00:00:00,109725.001499376
14,2019-12-23 00:00:00,116789.603383633
14,2019-12-30 00:00:00,90201.7168231095
14,2020-01-06 00:00:00,94869.754009452
74,2018-01-01 00:00:00,101393.895540771
74,2018-01-08 00:00:00,110047.971404722
74,2018-01-15 00:00:00,102850.653492214
74,2018-01-22 00:00:00,113712.758690194
74,2018-01-29 00:00:00,105261.876164679
74,2018-02-05 00:00:00,110176.617128612
74,2018-02-12 00:00:00,134639.463771671
74,2018-02-19 00:00:00,86901.4413084079
74,2018-02-26 00:00:00,83338.8437568004
74,2018-03-05 00:00:00,120876.244711443
74,2018-03-12 00:00:00,151498.428093426
74,2018-03-19 00:00:00,121982.536028241
74,2018-03-26 00:00:00,90521.941223828
74,2018-04-02 00:00:00,98539.4492776545
74,2018-04-09 00:00:00,113901.782335911
74,2018-04-16 00:00:00,107115.343867618
74,2018-04-23 00:00:00,61271.0786067883
74,2018-04-30 00:00:00,116296.682558043
74,2018-05-07 00:00:00,75601.0749902747
74,2018-05-14 00:00:00,72423.4537219642
74,2018-05-21 00:00:00,118562.682606236
74,2018-05-28 00:00:00,74295.738191414
74,2018-06-04 00:00:00,99396.5349290595
74,2018-06-11 00:00:00,98433.230485397
74,2018-06-18 00:00:00,141399.574902653
74,2018-06-25 00:00:00,92454.3038476137
74,2018-07-02 00:00:00,106958.442517828
74,2018-07-09 00:00:00,84288.7908593937
74,2018-07-16 00:00:00,108765.373230234
74,2018-07-23 00:00:00,121029.566353333
74,2018-07-30 00:00:00,163354.928857431
74,2018-08-06 00:00:00,51266.4833487469
74,2018-08-13 00:00:00,118784.57740621
74,2018-08-20 00:00:00,117767.941974132
74,2018-08-27 00:00:00,105409.175153658
74,2018-09-03 00:00:00,100955.432192273
74,2018-09-10 00:00:00,100767.586831291
74,2018-09-17 00:00:00,118076.691655226
74,2018-09-24 00:00:00,104905.157257286
74,2018-10-01 00:00:00,94424.7716007598
74,2018-10-08 00:00:00,137649.793599947
74,2018-10-15 00:00:00,67996.2419075458
74,2018-10-22 00:00:00,77169.0303264052
74,2018-10-29 00:00:00,82587.3535159345
74,2018-11-05 00:00:00,117275.831239483
74,2018-11-12 00:00:00,144403.419604121
74,2018-11-19 00:00:00,124640.04245713
74,2018-11-26 00:00:00,94308.351082099
74,2018-12-03 00:00:00,105260.285033794
74,2018-12-10 00:00:00,85312.0536424151
74,2018-12-17 00:00:00,104910.316556838
74,2018-12-24 00:00:00,88199.8483804015
74,2018-12-31 00:00:00,93157.0097543507
74,2019-01-07 00:00:00,129325.935406652
74,2019-01-14 00:00:00,74585.4760164283
74,2019-01-21 00:00:00,96058.21403253
74,2019-01-28 00:00:00,97272.7354038608
74,2019-02-04 00:00:00,123387.624481474
74,2019-02-11 00:00:00,100550.666461078
74,2019-02-18 00:00:00,115624.650571567
74,2019-02-25 00:00:00,68878.1613229749
74,2019-03-04 00:00:00,104225.600818589
74,2019-03-11 00:00:00,81440.3647987856
74,2019-03-18 00:00:00,138902.532712095
74,2019-03-25 00:00:00,90860.715252783
74,2019-04-01 00:00:00,106281.657325008
74,2019-04-08 00:00:00,100049.10141979
74,2019-04-15 00:00:00,117001.919245181
74,2019-04-22 00:00:00,69430.3918480126
74,2019-04-29 00:00:00,91902.6617238943
74,2019-05-06 00:00:00,91456.1249220613
74,2019-05-13 00:00:00,120706.43682981
74,2019-05-20 00:00:00,102159.855018933
74,2019-05-27 00:00:00,62242.2364120507
74,2019-06-03 00:00:00,117077.339987125
74,2019-06-10 00:00:00,102906.96514142
74,2019-06-17 00:00:00,147481.229322368
74,2019-06-24 00:00:00,101382.647420456
74,2019-07-01 00:00:00,166119.658224034
74,2019-07-08 00:00:00,108109.974638699
74,2019-07-15 00:00:00,101414.834826735
74,2019-07-22 00:00:00,72757.7506740707
74,2019-07-29 00:00:00,109169.314289072
74,2019-08-05 00:00:00,91588.5814929808
74,2019-08-12 00:00:00,127178.682777255
74,2019-08-19 00:00:00,109556.70681666
74,2019-08-26 00:00:00,107859.33041984
74,2019-09-02 00:00:00,90823.7659615423
74,2019-09-09 00:00:00,107863.92537777
74,2019-09-16 00:00:00,93499.8275013765
74,2019-09-23 00:00:00,116073.736908385
74,2019-09-30 00:00:00,69830.6277677763
74,2019-10-07 00:00:00,114152.142052818
74,2019-10-14 00:00:00,67559.5052622864
74,2019-10-21 00:00:00,92056.6361909118
74,2019-10-28 00:00:00,74877.8426141205
74,2019-11-04 00:00:00,106452.005476005
74,2019-11-11 00:00:00,106428.766862901
74,2019-11-18 00:00:00,87626.9264714486
74,2019-11-25 00:00:00,92929.8243466099
74,2019-12-02 00:00:00,102308.060033101
74,2019-12-09 00:00:00,119971.458533872
74,2019-12-16 00:00:00,99249.6891363854
74,2019-12-23 00:00:00,135122.268115262
74,2019-12-30 00:00:00,135897.902103809
74,2020-01-06 00:00:00,83870.3283099833
97,2018-01-01 00:00:00,101071.537911097
97,2018-01-08 00:00:00,75097.8232091197
97,2018-01-15 00:00:00,80298.2623799125
97,2018-01-22 00:00:00,114531.15989006
97,2018-01-29 00:00:00,98004.400735698
97,2018-02-05 00:00:00,105511.8037994
97,2018-02-12 00:00:00,131687.772336402
97,2018-02-19 00:00:00,87910.0346802247
97,2018-02-26 00:00:00,92833.9454113923
97,2018-03-05 00:00:00,134953.714465401
97,2018-03-12 00:00:00,75970.6628272368
97,2018-03-19 00:00:00,99071.8340406276
97,2018-03-26 00:00:00,77320.8177549963
97,2018-04-02 00:00:00,107129.47815886
97,2018-04-09 00:00:00,91990.2833288678
97,2018-04-16 00:00:00,130218.246037918
97,2018-04-23 00:00:00,93866.7766448481
97,2018-04-30 00:00:00,66061.238538186
97,2018-05-07 00:00:00,84923.6038169032
97,2018-05-14 00:00:00,76731.3526206152
97,2018-05-21 00:00:00,100257.007359755
97,2018-05-28 00:00:00,86722.4992444058
97,2018-06-04 00:00:00,97464.762298473
97,2018-06-11 00:00:00,101081.867292828
97,2018-06-18 00:00:00,89341.8944001869
97,2018-06-25 00:00:00,82932.8951700099
97,2018-07-02 00:00:00,115368.891154624
97,2018-07-09 00:00:00,122758.237244613
97,2018-07-16 00:00:00,86475.5673010765
97,2018-07-23 00:00:00,102428.519041465
97,2018-07-30 00:00:00,119487.82003357
97,2018-08-06 00:00:00,111288.826535207
97,2018-08-13 00:00:00,137683.192219321
97,2018-08-20 00:00:00,87104.2878182752
97,2018-08-27 00:00:00,144762.226122875
97,2018-09-03 00:00:00,62610.7962736625
97,2018-09-10 00:00:00,109664.084270779
97,2018-09-17 00:00:00,87343.3618221087
97,2018-09-24 00:00:00,98642.702305674
97,2018-10-01 00:00:00,114989.538607514
97,2018-10-08 00:00:00,84717.1518640257
97,2018-10-15 00:00:00,104606.741386379
97,2018-10-22 00:00:00,115155.108631281
97,2018-10-29 00:00:00,125644.631634462
97,2018-11-05 00:00:00,79992.2515021655
97,2018-11-12 00:00:00,115454.748449378
97,2018-11-19 00:00:00,124069.215861517
97,2018-11-26 00:00:00,110313.924612359
97,2018-12-03 00:00:00,118579.405080928
97,2018-12-10 00:00:00,93692.9673183749
97,2018-12-17 00:00:00,81103.6371884214
97,2018-12-24 00:00:00,101193.909070241
97,2018-12-31 00:00:00,104646.72843121
97,2019-01-07 00:00:00,54814.7341497149
97,2019-01-14 00:00:00,94758.6407665283
97,2019-01-21 00:00:00,96141.5172169829
97,2019-01-28 00:00:00,116657.015993088
97,2019-02-04 00:00:00,95533.4777941882
97,2019-02-11 00:00:00,86398.179609452
97,2019-02-18 00:00:00,103920.799341415
97,2019-02-25 00:00:00,88909.0482381978
97,2019-03-04 00:00:00,107096.712311486
97,2019-03-11 00:00:00,94256.608424212
97,2019-03-18 00:00:00,74265.713892326
97,2019-03-25 00:00:00,71445.5134653515
97,2019-04-01 00:00:00,113715.083523687
97,2019-04-08 00:00:00,112195.279262893
97,2019-04-15 00:00:00,72286.2412021753
97,2019-04-22 00:00:00,138602.462599211
97,2019-04-29 00:00:00,127407.561753675
97,2019-05-06 00:00:00,85712.8738274307
97,2019-05-13 00:00:00,97696.5961878286
97,2019-05-20 00:00:00,107744.322412544
97,2019-05-27 00:00:00,103673.77138897
97,2019-06-03 00:00:00,113714.425464479
97,2019-06-10 00:00:00,103742.225987273
97,2019-06-17 00:00:00,93675.1365605627
97,2019-06-24 00:00:00,100144.418609972
97,2019-07-01 00:00:00,110660.653872395
97,2019-07-08 00:00:00,88042.0933038842
97,2019-07-15 00:00:00,123251.070307005
97,2019-07-22 00:00:00,79976.3685973044
97,2019-07-29 00:00:00,82495.9600973567
97,2019-08-05 00:00:00,116201.809220643
97,2019-08-12 00:00:00,148459.002536396
97,2019-08-19 00:00:00,97099.5740161194
97,2019-08-26 00:00:00,69339.3169422114
97,2019-09-02 00:00:00,107927.145321519
97,2019-09-09 00:00:00,105679.774065982
97,2019-09-16 00:00:00,103393.175475203
97,2019-09-23 00:00:00,83486.7687476254
97,2019-09-30 00:00:00,121355.235799929
97,2019-10-07 00:00:00,118542.374531784
97,2019-10-14 00:00:00,83619.2105532728
97,2019-10-21 00:00:00,83336.7312155906
97,2019-10-28 00:00:00,102887.827828556
97,2019-11-04 00:00:00,109287.915755419
97,2019-11-11 00:00:00,68592.6342861143
97,2019-11-18 00:00:00,78815.8196125147
97,2019-11-25 00:00:00,95185.6211176575
97,2019-12-02 00:00:00,84505.7225941253
97,2019-12-09 00:00:00,142136.009961194
97,2019-12-16 00:00:00,59165.3888984354
97,2019-12-23 00:00:00,105893.483741549
97,2019-12-30 00:00:00,122328.105604723
97,2020-01-06 00:00:00,58121.931324955
176,2018-01-01 00:00:00,112567.633629
176,2018-01-08 00:00:00,118253.128831277
176,2018-01-15 00:00:00,50165.2550501731
176,2018-01-22 00:00:00,128502.261620438
176,2018-01-29 00:00:00,149083.803324418
176,2018-02-05 00:00:00,99779.3419491466
176,2018-02-12 00:00:00,78419.2265065733
176,2018-02-19 00:00:00,100637.371104193
176,2018-02-26 00:00:00,112469.78685789
176,2018-03-05 00:00:00,79621.4347617908
176,2018-03-12 00:00:00,109927.964777085
176,2018-03-19 00:00:00,98593.5630327222
176,2018-03-26 00:00:00,157509.123863476
176,2018-04-02 00:00:00,94216.5581686905
176,2018-04-09 00:00:00,76142.2555807788
176,2018-04-16 00:00:00,91083.6089133576
176,2018-04-23 00:00:00,95477.3843122775
176,2018-04-30 00:00:00,94019.7768316099
176,2018-05-07 00:00:00,110476.478791624
176,2018-05-14 00:00:00,116494.512237529
176,2018-05-21 00:00:00,115575.739498507
176,2018-05-28 00:00:00,97362.610230853
176,2018-06-04 00:00:00,120418.1535049
176,2018-06-11 00:00:00,90113.7394684087
176,2018-06-18 00:00:00,105382.982268238
176,2018-06-25 00:00:00,110478.889288575
176,2018-07-02 00:00:00,110543.776328479
176,2018-07-09 00:00:00,60643.9975208534
176,2018-07-16 00:00:00,103664.477565826
176,2018-07-23 00:00:00,114568.036623317
176,2018-07-30 00:00:00,106285.78660216
176,2018-08-06 00:00:00,102075.721438583
176,2018-08-13 00:00:00,89591.3646099089
176,2018-08-20 00:00:00,115034.266862782
176,2018-08-27 00:00:00,51559.781597371
176,2018-09-03 00:00:00,104114.194159037
176,2018-09-10 00:00:00,107824.657976136
176,2018-09-17 00:00:00,118304.255049865
176,2018-09-24 00:00:00,78567.6226351179
176,2018-10-01 00:00:00,129712.189106961
176,2018-10-08 00:00:00,90295.3201285434
176,2018-10-15 00:00:00,97204.1129255404
176,2018-10-22 00:00:00,119112.483275574
176,2018-10-29 00:00:00,109892.365880965
176,2018-11-05 00:00:00,96432.1563267601
176,2018-11-12 00:00:00,91895.0486683751
176,2018-11-19 00:00:00,73711.4994646224
176,2018-11-26 00:00:00,101341.537966589
176,2018-12-03 00:00:00,129689.646884609
176,2018-12-10 00:00:00,97723.2588160576
176,2018-12-17 00:00:00,124858.995704082
176,2018-12-24 00:00:00,109704.588476081
176,2018-12-31 00:00:00,107882.148560719
176,2019-01-07 00:00:00,103341.371417341
176,2019-01-14 00:00:00,117990.366913166
176,2019-01-21 00:00:00,115816.463260102
176,2019-01-28 00:00:00,59923.0748649764
176,2019-02-04 00:00:00,68999.8967899228
176,2019-02-11 00:00:00,114056.665745467
176,2019-02-18 00:00:00,74161.4393388509
176,2019-02-25 00:00:00,87500.6262087929
176,2019-03-04 00:00:00,91294.6735603223
176,2019-03-11 00:00:00,106797.042613559
176,2019-03-18 00:00:00,78568.7365773392
176,2019-03-25 00:00:00,102064.826672266
176,2019-04-01 00:00:00,49222.6293553588
176,2019-04-08 00:00:00,87321.3164013339
176,2019-04-15 00:00:00,104605.891563914
176,2019-04-22 00:00:00,86826.4359618978
176,2019-04-29 00:00:00,89396.8647345269
176,2019-05-06 00:00:00,108406.741514672
176,2019-05-13 00:00:00,131488.893807142
176,2019-05-20 00:00:00,127498.539305433
176,2019-05-27 00:00:00,93825.4400407706
176,2019-06-03 00:00:00,79827.1757835592
176,2019-06-10 00:00:00,100316.525916503
176,2019-06-17 00:00:00,112855.566651064
176,2019-06-24 00:00:00,57745.7793246439
176,2019-07-01 00:00:00,111741.832495202
176,2019-07-08 00:00:00,86625.9592513199
176,2019-07-15 00:00:00,83504.9440132518
176,2019-07-22 00:00:00,64267.7941663117
176,2019-07-29 00:00:00,59226.6854951158
176,2019-08-05 00:00:00,109560.552991614
176,2019-08-12 00:00:00,91203.9328684998
176,2019-08-19 00:00:00,91337.1234156238
176,2019-08-26 00:00:00,102634.442273354
176,2019-09-02 00:00:00,112359.608186158
176,2019-09-09 00:00:00,103023.341461746
176,2019-09-16 00:00:00,129922.554998604
176,2019-09-23 00:00:00,89300.3416341575
176,2019-09-30 00:00:00,85654.578591022
176,2019-10-07 00:00:00,63063.7214355901
176,2019-10-14 00:00:00,106747.004489415
176,2019-10-21 00:00:00,92573.511450226
176,2019-10-28 00:00:00,119758.867288626
176,2019-11-04 00:00:00,95225.5252264663
176,2019-11-11 00:00:00,117808.370964996
176,2019-11-18 00:00:00,79986.8680506214
176,2019-11-25 00:00:00,119449.135069445
176,2019-12-02 00:00:00,139062.820068332
176,2019-12-09 00:00:00,77717.8734718383
176,2019-12-16 00:00:00,77795.9605067456
176,2019-12-23 00:00:00,101412.376897161
176,2019-12-30 00:00:00,111566.446067946
176,2020-01-06 00:00:00,93499.9851993381
182,2018-01-01 00:00:00,82125.5196028356
182,2018-01-08 00:00:00,108354.469840426
182,2018-01-15 00:00:00,109469.484953594
182,2018-01-22 00:00:00,98305.1822187029
182,2018-01-29 00:00:00,86119.8029840875
182,2018-02-05 00:00:00,109952.077025511
182,2018-02-12 00:00:00,75035.2279139219
182,2018-02-19 00:00:00,122627.552108741
182,2018-02-26 00:00:00,112943.717485793
182,2018-03-05 00:00:00,94754.0449629776
182,2018-03-12 00:00:00,82869.2835254499
182,2018-03-19 00:00:00,113297.371407141
182,2018-03-26 00:00:00,112609.346636514
182,2018-04-02 00:00:00,113984.807826982
182,2018-04-09 00:00:00,177848.357441315
182,2018-04-16 00:00:00,104316.217467265
182,2018-04-23 00:00:00,68651.2982862092
182,2018-04-30 00:00:00,88698.2864093553
182,2018-05-07 00:00:00,113087.078818633
182,2018-05-14 00:00:00,96846.9765345402
182,2018-05-21 00:00:00,112256.050264736
182,2018-05-28 00:00:00,90051.2043697118
182,2018-06-04 00:00:00,145848.975653396
182,2018-06-11 00:00:00,109881.085263935
182,2018-06-18 00:00:00,109426.680467111
182,2018-06-25 00:00:00,81517.6372032859
182,2018-07-02 00:00:00,120912.835802092
182,2018-07-09 00:00:00,128895.147637146
182,2018-07-16 00:00:00,104283.226787157
182,2018-07-23 00:00:00,125905.695294158
182,2018-07-30 00:00:00,109916.586897686
182,2018-08-06 00:00:00,87411.1091914937
182,2018-08-13 00:00:00,98071.4315165248
182,2018-08-20 00:00:00,96223.1418385693
182,2018-08-27 00:00:00,138404.939447955
182,2018-09-03 00:00:00,115520.420343977
182,2018-09-10 00:00:00,112704.989126928
182,2018-09-17 00:00:00,62013.4808688424
182,2018-09-24 00:00:00,114603.924373124
182,2018-10-01 00:00:00,118267.822954925
182,2018-10-08 00:00:00,142185.978548952
182,2018-10-15 00:00:00,81320.7289173867
182,2018-10-22 00:00:00,109866.021333807
182,2018-10-29 00:00:00,89895.4251963344
182,2018-11-05 00:00:00,79325.1286766287
182,2018-11-12 00:00:00,109315.173934681
182,2018-11-19 00:00:00,82942.6032586092
182,2018-11-26 00:00:00,97285.407110627
182,2018-12-03 00:00:00,98817.7643148697
182,2018-12-10 00:00:00,85476.3005465763
182,2018-12-17 00:00:00,95102.808835164
182,2018-12-24 00:00:00,106839.189206988
182,2018-12-31 00:00:00,95193.9910572175
182,2019-01-07 00:00:00,83664.9508587853
182,2019-01-14 00:00:00,120211.784369583
182,2019-01-21 00:00:00,125900.453685086
182,2019-01-28 00:00:00,114468.382543128
182,2019-02-04 00:00:00,97879.8895960894
182,2019-02-11 00:00:00,116158.363784737
182,2019-02-18 00:00:00,116048.70881232
182,2019-02-25 00:00:00,108006.982979262
182,2019-03-04 00:00:00,78468.450213808
182,2019-03-11 00:00:00,83772.808162462
182,2019-03-18 00:00:00,107469.666362167
182,2019-03-25 00:00:00,108590.012923562
182,2019-04-01 00:00:00,97592.2317668865
182,2019-04-08 00:00:00,102544.031773976
182,2019-04-15 00:00:00,75340.5456415784
182,2019-04-22 00:00:00,112190.567025537
182,2019-04-29 00:00:00,111800.386835289
182,2019-05-06 00:00:00,123750.568164936
182,2019-05-13 00:00:00,139477.478997446
182,2019-05-20 00:00:00,57274.6414676758
182,2019-05-27 00:00:00,75666.9358425795
182,2019-06-03 00:00:00,113810.526231188
182,2019-06-10 00:00:00,109472.345741106
182,2019-06-17 00:00:00,40930.3300115391
182,2019-06-24 00:00:00,92413.5419914485
182,2019-07-01 00:00:00,106415.978291899
182,2019-07-08 00:00:00,104944.564975191
182,2019-07-15 00:00:00,87703.3056857621
182,2019-07-22 00:00:00,90265.3080218655
182,2019-07-29 00:00:00,87440.0859109993
182,2019-08-05 00:00:00,77084.6745139328
182,2019-08-12 00:00:00,137927.319462304
182,2019-08-19 00:00:00,73218.0280175116
182,2019-08-26 00:00:00,107050.83271698
182,2019-09-02 00:00:00,126118.909228766
182,2019-09-09 00:00:00,96383.1145812381
182,2019-09-16 00:00:00,55876.7132485397
182,2019-09-23 00:00:00,133943.309499372
182,2019-09-30 00:00:00,106465.702464956
182,2019-10-07 00:00:00,106873.582643674
182,2019-10-14 00:00:00,111970.173294692
182,2019-10-21 00:00:00,100123.58715898
182,2019-10-28 00:00:00,103888.728197527
182,2019-11-04 00:00:00,79257.0291676599
182,2019-11-11 00:00:00,84189.6695273442
182,2019-11-18 00:00:00,83905.266173104
182,2019-11-25 00:00:00,126190.234408437
182,2019-12-02 00:00:00,69031.5817175933
182,2019-12-09 00:00:00,105758.864343039
182,2019-12-16 00:00:00,129727.391776398
182,2019-12-23 00:00:00,100546.949049297
182,2019-12-30 00:00:00,120886.861033017
182,2020-01-06 00:00:00,98463.1319892933
253,2018-05-14 00:00:00,76576.641135216
253,2018-05-21 00:00:00,124716.217376811
253,2018-05-28 00:00:00,96897.2484539042
253,2018-06-04 00:00:00,110589.850248493
253,2018-06-11 00:00:00,117814.396272512
253,2018-06-18 00:00:00,108795.957915867
253,2018-06-25 00:00:00,99610.8992854936
253,2018-07-02 00:00:00,113830.349946902
253,2018-07-09 00:00:00,105648.012096173
253,2018-07-16 00:00:00,92774.4580673013
253,2018-07-23 00:00:00,99005.1578572845
253,2018-07-30 00:00:00,95394.4100559837
253,2018-08-06 00:00:00,115029.617587282
253,2018-08-13 00:00:00,94848.776105551
253,2018-08-20 00:00:00,108003.603769726
253,2018-08-27 00:00:00,109413.24443422
253,2018-09-03 00:00:00,116089.817275129
253,2018-09-10 00:00:00,117495.755670383
253,2018-09-17 00:00:00,110251.604296077
253,2018-09-24 00:00:00,75762.6276841557
253,2018-10-01 00:00:00,110516.35645081
253,2018-10-08 00:00:00,95121.8226556885
253,2018-10-15 00:00:00,121444.593373514
253,2018-10-22 00:00:00,134935.696053855
253,2018-10-29 00:00:00,78772.1178176649
253,2018-11-05 00:00:00,82910.2895901503
253,2018-11-12 00:00:00,128082.926577408
253,2018-11-19 00:00:00,76010.3585436982
253,2018-11-26 00:00:00,79547.6497498698
253,2018-12-03 00:00:00,115656.845363596
253,2018-12-10 00:00:00,88019.5779973809
253,2018-12-17 00:00:00,81971.4991600999
253,2018-12-24 00:00:00,96105.3748570463
253,2018-12-31 00:00:00,82555.4909564607
253,2019-01-07 00:00:00,69881.6330154921
253,2019-01-14 00:00:00,111359.240566669
253,2019-01-21 00:00:00,105848.377938007
253,2019-01-28 00:00:00,88101.1285379351
253,2019-02-04 00:00:00,78822.3697828663
253,2019-02-11 00:00:00,123311.617497905
253,2019-02-18 00:00:00,105435.974472388
253,2019-02-25 00:00:00,129146.531680911
253,2019-03-04 00:00:00,78836.0859076925
253,2019-03-11 00:00:00,95710.0553154587
253,2019-03-18 00:00:00,121631.231600509
253,2019-03-25 00:00:00,90711.0533269883
253,2019-04-01 00:00:00,76713.390791144
253,2019-04-08 00:00:00,76478.623526507
253,2019-04-15 00:00:00,95322.8328287636
253,2019-04-22 00:00:00,85220.4799563866
253,2019-04-29 00:00:00,117779.410467281
253,2019-05-06 00:00:00,111433.890051781
253,2019-05-13 00:00:00,127052.731194851
253,2019-05-20 00:00:00,108875.551305705
253,2019-05-27 00:00:00,118123.557767774
253,2019-06-03 00:00:00,115903.400545505
253,2019-06-10 00:00:00,97974.7569662988
253,2019-06-17 00:00:00,109821.651409101
253,2019-06-24 00:00:00,113289.964328362
253,2019-07-01 00:00:00,80332.6461989738
253,2019-07-08 00:00:00,108737.077670392
253,2019-07-15 00:00:00,90233.8242070296
253,2019-07-22 00:00:00,67130.5241812946
253,2019-07-29 00:00:00,78319.3891699057
253,2019-08-05 00:00:00,72173.8500551371
253,2019-08-12 00:00:00,74013.6709832832
253,2019-08-19 00:00:00,111709.62416748
253,2019-08-26 00:00:00,101856.337782705
253,2019-09-02 00:00:00,99851.3140225637
